"agea","gndr","eduyrs","cntry","nwspol","netusoft","netustm"
34,"Varón",12,"Austria",20,5,60
42,"Varón",12,"Austria",45,5,240
51,"Varón",12,"Austria",900,5,180
26,"Mujer",17,"Austria",20,5,480
67,"Varón",19,"Austria",30,5,60
67,"Mujer",17,"Austria",30,4,240
36,"Mujer",17,"Austria",60,5,270
55,"Mujer",11,"Austria",10,5,60
48,"Varón",15,"Austria",45,5,720
22,"Mujer",13,"Austria",30,5,480
22,"Varón",12,"Austria",40,5,300
37,"Mujer",14,"Austria",90,5,180
61,"Mujer",12,"Austria",90,5,30
43,"Varón",14,"Austria",35,5,165
44,"Varón",12,"Austria",60,5,180
69,"Mujer",11,"Austria",30,5,240
42,"Varón",13,"Austria",30,5,600
78,"Mujer",12,"Austria",15,5,60
48,"Varón",12,"Austria",30,5,360
46,"Varón",13,"Austria",45,5,210
23,"Varón",12,"Austria",15,5,150
58,"Mujer",12,"Austria",5,5,60
65,"Mujer",19,"Austria",20,4,30
30,"Varón",12,"Austria",20,5,120
85,"Varón",14,"Austria",60,5,90
27,"Mujer",9,"Austria",2,5,45
52,"Varón",18,"Austria",75,5,165
41,"Mujer",16,"Austria",10,5,120
35,"Varón",15,"Austria",60,5,300
56,"Varón",11,"Austria",45,5,180
58,"Mujer",16,"Austria",60,5,600
66,"Mujer",19,"Austria",120,5,45
52,"Varón",15,"Austria",90,5,120
33,"Mujer",12,"Austria",0,5,120
57,"Mujer",12,"Austria",90,5,180
86,"Mujer",13,"Austria",180,4,60
53,"Mujer",11,"Austria",90,5,120
45,"Varón",12,"Austria",10,5,90
40,"Mujer",15,"Austria",20,5,60
75,"Mujer",10,"Austria",60,5,60
29,"Mujer",14,"Austria",20,5,180
52,"Varón",12,"Austria",5,5,180
32,"Mujer",12,"Austria",30,4,30
61,"Varón",12,"Austria",120,5,360
67,"Mujer",12,"Austria",60,5,60
63,"Varón",11,"Austria",30,4,60
23,"Mujer",16,"Austria",0,5,0
56,"Varón",12,"Austria",20,5,150
64,"Mujer",13,"Austria",45,5,60
19,"Varón",13,"Austria",0,5,300
23,"Mujer",10,"Austria",10,5,300
46,"Mujer",13,"Austria",45,5,270
80,"Mujer",12,"Austria",60,5,60
67,"Mujer",13,"Austria",60,5,360
41,"Varón",10,"Austria",15,4,90
56,"Mujer",12,"Austria",30,5,15
15,"Mujer",9,"Austria",10,5,180
59,"Varón",17,"Austria",120,5,480
53,"Mujer",15,"Austria",0,5,600
54,"Mujer",18,"Austria",20,5,210
47,"Mujer",11,"Austria",0,5,30
61,"Mujer",14,"Austria",60,5,180
22,"Varón",14,"Austria",60,5,60
62,"Mujer",14,"Austria",30,5,90
32,"Varón",12,"Austria",0,5,120
32,"Mujer",12,"Austria",30,5,240
25,"Varón",13,"Austria",0,5,180
45,"Mujer",10,"Austria",20,4,60
63,"Varón",17,"Austria",90,5,120
70,"Mujer",16,"Austria",90,5,30
33,"Mujer",13,"Austria",20,5,240
63,"Mujer",11,"Austria",10,5,60
64,"Varón",11,"Austria",60,5,90
53,"Mujer",18,"Austria",3,5,120
64,"Varón",11,"Austria",30,4,60
52,"Varón",13,"Austria",45,5,120
54,"Mujer",13,"Austria",15,5,180
63,"Mujer",11,"Austria",25,5,120
31,"Mujer",11,"Austria",10,4,300
26,"Varón",19,"Austria",60,5,600
50,"Mujer",14,"Austria",20,4,75
60,"Varón",13,"Austria",60,5,60
26,"Varón",11,"Austria",15,5,180
24,"Mujer",16,"Austria",0,5,240
57,"Varón",12,"Austria",60,4,30
37,"Varón",9,"Austria",20,5,180
53,"Mujer",12,"Austria",15,5,150
86,"Mujer",15,"Austria",300,5,30
56,"Varón",12,"Austria",45,5,195
55,"Mujer",12,"Austria",60,5,120
52,"Mujer",12,"Austria",15,5,150
53,"Varón",12,"Austria",15,5,150
58,"Varón",12,"Austria",60,5,30
73,"Varón",9,"Austria",60,5,45
66,"Mujer",25,"Austria",60,5,180
33,"Varón",18,"Austria",30,5,240
48,"Mujer",14,"Austria",15,5,180
27,"Varón",17,"Austria",60,5,240
47,"Mujer",12,"Austria",45,5,480
73,"Mujer",12,"Austria",30,5,60
75,"Mujer",8,"Austria",90,5,180
47,"Mujer",11,"Austria",20,5,300
46,"Varón",13,"Austria",25,5,360
39,"Mujer",9,"Austria",15,5,180
57,"Varón",12,"Austria",15,5,780
65,"Mujer",13,"Austria",30,5,30
34,"Varón",14,"Austria",45,5,165
55,"Varón",11,"Austria",0,4,45
71,"Mujer",11,"Austria",120,4,30
82,"Mujer",12,"Austria",60,5,120
52,"Mujer",9,"Austria",0,5,90
60,"Mujer",9,"Austria",60,5,120
85,"Varón",8,"Austria",60,5,60
74,"Varón",12,"Austria",20,4,30
80,"Mujer",24,"Austria",180,5,60
26,"Varón",19,"Austria",15,5,120
23,"Mujer",9,"Austria",30,5,120
66,"Mujer",11,"Austria",30,5,10
22,"Varón",9,"Austria",5,5,180
64,"Varón",11,"Austria",60,4,30
65,"Varón",18,"Austria",30,4,60
58,"Varón",42,"Austria",60,5,120
44,"Varón",9,"Austria",45,5,300
66,"Mujer",12,"Austria",180,5,30
30,"Mujer",24,"Austria",5,5,300
47,"Mujer",12,"Austria",5,5,180
59,"Varón",15,"Austria",15,5,60
25,"Varón",18,"Austria",30,5,420
34,"Varón",19,"Austria",30,5,660
43,"Varón",15,"Austria",40,5,480
64,"Mujer",12,"Austria",10,4,60
47,"Varón",15,"Austria",150,5,240
61,"Mujer",24,"Austria",15,5,45
64,"Mujer",12,"Austria",20,5,120
49,"Varón",14,"Austria",90,4,165
31,"Mujer",16,"Austria",30,5,120
87,"Mujer",16,"Austria",60,5,240
78,"Varón",15,"Austria",120,5,30
70,"Mujer",12,"Austria",10,5,30
25,"Mujer",11,"Austria",15,5,240
56,"Varón",12,"Austria",30,5,120
54,"Mujer",13,"Austria",60,5,240
36,"Mujer",13,"Austria",15,5,420
66,"Varón",12,"Austria",20,5,180
37,"Varón",13,"Austria",60,5,300
38,"Varón",11,"Austria",10,4,60
59,"Mujer",0,"Austria",0,5,60
80,"Mujer",16,"Austria",60,5,30
50,"Mujer",19,"Austria",60,5,180
65,"Mujer",13,"Austria",60,5,30
16,"Mujer",8,"Austria",0,5,90
24,"Varón",17,"Austria",120,5,300
55,"Mujer",17,"Austria",15,5,60
52,"Mujer",19,"Austria",30,5,40
64,"Varón",14,"Austria",120,5,90
82,"Varón",15,"Austria",90,5,60
48,"Mujer",12,"Austria",30,5,60
55,"Mujer",12,"Austria",20,5,120
25,"Mujer",12,"Austria",45,5,270
67,"Mujer",15,"Austria",20,5,120
46,"Varón",12,"Austria",30,5,105
31,"Varón",13,"Austria",30,5,60
55,"Mujer",14,"Austria",30,5,90
40,"Mujer",12,"Austria",15,5,60
64,"Mujer",12,"Austria",120,5,120
62,"Varón",12,"Austria",30,5,60
47,"Varón",17,"Austria",60,5,150
37,"Mujer",17,"Austria",20,5,180
64,"Varón",12,"Austria",90,5,360
53,"Varón",18,"Austria",40,5,60
50,"Varón",16,"Austria",30,5,60
29,"Varón",22,"Austria",5,5,600
56,"Mujer",19,"Austria",30,5,600
51,"Varón",9,"Austria",120,5,180
53,"Varón",9,"Austria",30,5,90
55,"Varón",13,"Austria",60,5,180
31,"Mujer",12,"Austria",20,5,300
55,"Mujer",22,"Austria",60,5,120
79,"Mujer",12,"Austria",20,5,30
48,"Mujer",9,"Austria",120,5,120
50,"Varón",11,"Austria",45,5,120
19,"Mujer",12,"Austria",10,5,180
43,"Mujer",11,"Austria",60,4,60
59,"Mujer",12,"Austria",30,5,240
33,"Mujer",13,"Austria",0,5,30
62,"Mujer",10,"Austria",30,5,120
43,"Varón",12,"Austria",30,5,60
86,"Varón",12,"Austria",30,4,60
59,"Varón",12,"Austria",60,5,120
43,"Mujer",17,"Austria",60,5,90
43,"Mujer",16,"Austria",0,5,210
32,"Mujer",17,"Austria",30,5,300
72,"Mujer",13,"Austria",60,5,30
28,"Mujer",12,"Austria",10,5,120
38,"Varón",15,"Austria",35,5,90
20,"Varón",14,"Austria",10,5,240
40,"Mujer",12,"Austria",20,5,180
31,"Varón",12,"Austria",30,5,600
84,"Mujer",12,"Austria",120,5,60
71,"Varón",12,"Austria",45,4,90
58,"Varón",12,"Austria",20,4,35
74,"Mujer",11,"Austria",60,5,30
44,"Mujer",22,"Austria",20,5,300
71,"Mujer",11,"Austria",60,5,90
52,"Mujer",11,"Austria",60,5,180
48,"Varón",19,"Austria",20,5,420
45,"Mujer",14,"Austria",95,5,225
35,"Mujer",11,"Austria",60,4,60
67,"Varón",13,"Austria",30,4,30
55,"Varón",11,"Austria",90,5,210
16,"Varón",9,"Austria",20,5,300
40,"Varón",17,"Austria",45,5,600
40,"Varón",13,"Austria",60,5,360
43,"Mujer",13,"Austria",40,5,45
68,"Varón",12,"Austria",90,5,45
35,"Mujer",12,"Austria",10,5,120
67,"Varón",12,"Austria",20,5,90
74,"Mujer",20,"Austria",150,5,180
28,"Mujer",12,"Austria",5,5,60
48,"Mujer",17,"Austria",20,5,60
80,"Mujer",13,"Austria",180,5,120
43,"Varón",12,"Austria",20,5,60
47,"Varón",11,"Austria",30,5,240
47,"Varón",18,"Austria",5,5,120
62,"Varón",8,"Austria",60,5,30
54,"Mujer",9,"Austria",60,4,90
58,"Varón",12,"Austria",30,5,120
63,"Mujer",11,"Austria",30,5,120
63,"Mujer",9,"Austria",5,5,180
67,"Mujer",12,"Austria",20,4,150
27,"Mujer",12,"Austria",5,5,360
57,"Varón",9,"Austria",90,4,120
24,"Mujer",14,"Austria",20,5,720
61,"Mujer",12,"Austria",30,4,65
81,"Mujer",12,"Austria",30,4,60
70,"Varón",13,"Austria",60,5,180
59,"Mujer",12,"Austria",10,4,30
26,"Varón",12,"Austria",0,5,240
80,"Mujer",11,"Austria",90,5,90
47,"Mujer",11,"Austria",90,5,420
63,"Mujer",12,"Austria",60,5,60
69,"Varón",15,"Austria",90,5,90
51,"Mujer",9,"Austria",45,5,60
24,"Mujer",12,"Austria",15,5,120
69,"Mujer",12,"Austria",90,4,60
46,"Mujer",8,"Austria",10,5,240
66,"Varón",15,"Austria",90,5,210
69,"Mujer",12,"Austria",10,4,60
72,"Mujer",15,"Austria",90,5,120
16,"Varón",10,"Austria",0,5,180
67,"Mujer",12,"Austria",60,5,30
55,"Varón",12,"Austria",30,5,120
42,"Varón",11,"Austria",30,5,45
70,"Mujer",12,"Austria",60,5,40
68,"Varón",12,"Austria",30,4,30
53,"Mujer",12,"Austria",5,5,120
55,"Varón",15,"Austria",40,5,360
42,"Varón",12,"Austria",15,5,120
27,"Varón",14,"Austria",0,5,240
32,"Varón",16,"Austria",60,5,240
58,"Varón",21,"Austria",30,5,60
41,"Mujer",11,"Austria",10,5,240
36,"Mujer",8,"Austria",30,4,30
49,"Varón",12,"Austria",30,5,180
22,"Mujer",13,"Austria",60,5,240
38,"Varón",13,"Austria",30,5,270
28,"Mujer",19,"Austria",45,5,300
49,"Mujer",20,"Austria",30,5,150
44,"Mujer",12,"Austria",20,4,60
71,"Mujer",11,"Austria",60,5,120
62,"Varón",12,"Austria",120,5,360
64,"Varón",13,"Austria",0,5,30
51,"Mujer",12,"Austria",5,4,60
54,"Mujer",8,"Austria",10,4,5
83,"Mujer",13,"Austria",60,4,30
44,"Mujer",16,"Austria",15,5,30
57,"Varón",15,"Austria",30,4,40
68,"Mujer",12,"Austria",30,5,60
58,"Mujer",12,"Austria",0,5,60
43,"Varón",9,"Austria",15,4,60
35,"Varón",12,"Austria",30,5,300
27,"Varón",17,"Austria",10,5,60
68,"Mujer",12,"Austria",15,5,45
66,"Varón",12,"Austria",120,5,120
26,"Varón",12,"Austria",2,5,120
28,"Mujer",13,"Austria",40,5,180
57,"Mujer",11,"Austria",60,4,30
66,"Mujer",23,"Austria",240,5,120
43,"Mujer",11,"Austria",60,5,180
39,"Mujer",12,"Austria",20,5,120
75,"Varón",18,"Austria",30,5,15
72,"Varón",12,"Austria",60,5,60
64,"Mujer",11,"Austria",60,5,120
66,"Mujer",12,"Austria",30,5,120
40,"Varón",12,"Austria",15,4,60
64,"Varón",16,"Austria",90,5,120
38,"Mujer",8,"Austria",5,5,63
38,"Varón",18,"Austria",10,5,600
34,"Varón",12,"Austria",90,5,180
41,"Mujer",13,"Austria",5,5,240
38,"Varón",12,"Austria",15,5,210
43,"Varón",13,"Austria",30,5,60
45,"Varón",12,"Austria",0,5,240
59,"Varón",12,"Austria",20,5,30
64,"Varón",15,"Austria",60,5,240
49,"Varón",12,"Austria",40,5,180
71,"Mujer",15,"Austria",75,4,225
54,"Mujer",11,"Austria",105,5,180
18,"Mujer",12,"Austria",20,5,450
52,"Varón",13,"Austria",45,5,240
43,"Varón",12,"Austria",15,5,30
45,"Mujer",12,"Austria",5,5,180
47,"Mujer",12,"Austria",10,4,60
32,"Varón",13,"Austria",150,5,360
53,"Varón",12,"Austria",45,5,210
65,"Varón",12,"Austria",20,5,240
55,"Mujer",12,"Austria",10,4,30
58,"Varón",10,"Austria",20,4,45
65,"Mujer",18,"Austria",20,5,180
22,"Mujer",15,"Austria",0,5,300
65,"Mujer",12,"Austria",15,5,60
57,"Mujer",18,"Austria",40,5,150
32,"Varón",13,"Austria",60,5,360
72,"Mujer",14,"Austria",10,5,180
36,"Mujer",18,"Austria",0,5,480
40,"Mujer",22,"Austria",5,5,60
22,"Varón",12,"Austria",5,5,600
32,"Varón",12,"Austria",0,5,30
58,"Mujer",13,"Austria",20,5,30
53,"Mujer",13,"Austria",150,5,420
76,"Mujer",11,"Austria",30,5,360
27,"Varón",16,"Austria",45,5,480
19,"Mujer",11,"Austria",0,5,540
47,"Varón",11,"Austria",60,5,120
65,"Mujer",17,"Austria",120,5,105
75,"Varón",12,"Austria",30,5,120
54,"Varón",9,"Austria",300,5,90
40,"Mujer",12,"Austria",5,5,600
46,"Mujer",11,"Austria",10,5,180
48,"Mujer",11,"Austria",45,5,240
60,"Varón",12,"Austria",0,5,10
65,"Mujer",18,"Austria",60,5,60
67,"Mujer",12,"Austria",30,5,60
37,"Varón",12,"Austria",60,5,300
90,"Mujer",13,"Austria",2,5,30
47,"Mujer",13,"Austria",30,5,90
58,"Mujer",12,"Austria",30,5,90
38,"Mujer",19,"Austria",30,5,180
23,"Varón",9,"Austria",120,5,240
59,"Mujer",15,"Austria",30,5,120
47,"Mujer",12,"Austria",0,5,180
62,"Mujer",12,"Austria",150,5,90
49,"Mujer",12,"Austria",0,5,60
39,"Mujer",12,"Austria",10,4,25
29,"Varón",12,"Austria",20,5,300
37,"Mujer",15,"Austria",45,5,285
42,"Mujer",13,"Austria",60,5,60
58,"Mujer",11,"Austria",10,5,45
50,"Mujer",19,"Austria",45,5,240
46,"Varón",15,"Austria",60,5,45
31,"Mujer",13,"Austria",15,5,180
71,"Mujer",11,"Austria",90,5,120
48,"Mujer",12,"Austria",300,5,360
34,"Mujer",14,"Austria",15,5,120
45,"Varón",13,"Austria",30,5,240
46,"Mujer",16,"Austria",60,5,120
57,"Varón",16,"Austria",90,5,180
56,"Varón",22,"Austria",60,4,45
62,"Mujer",9,"Austria",45,5,90
40,"Varón",9,"Austria",15,5,270
71,"Varón",12,"Austria",15,5,90
61,"Varón",13,"Austria",240,5,420
27,"Mujer",21,"Austria",30,5,180
50,"Mujer",11,"Austria",30,5,120
30,"Mujer",11,"Austria",10,4,240
67,"Mujer",9,"Austria",60,5,90
37,"Varón",12,"Austria",0,5,300
36,"Varón",20,"Austria",10,5,120
22,"Varón",9,"Austria",60,5,240
67,"Varón",13,"Austria",120,5,60
62,"Mujer",15,"Austria",5,5,180
73,"Varón",11,"Austria",60,5,120
57,"Mujer",14,"Austria",30,5,180
55,"Varón",8,"Austria",10,5,30
54,"Mujer",14,"Austria",75,5,270
63,"Mujer",13,"Austria",30,5,120
54,"Mujer",9,"Austria",120,5,240
60,"Mujer",18,"Austria",15,5,30
46,"Varón",12,"Austria",60,5,240
39,"Mujer",14,"Austria",5,5,600
42,"Mujer",9,"Austria",20,4,120
43,"Mujer",12,"Austria",5,5,60
72,"Varón",11,"Austria",30,4,90
37,"Varón",17,"Austria",90,5,180
43,"Mujer",20,"Austria",60,5,480
70,"Varón",9,"Austria",5,5,180
28,"Varón",21,"Austria",60,5,360
42,"Varón",12,"Austria",90,5,240
75,"Mujer",11,"Austria",60,5,120
48,"Mujer",12,"Austria",30,5,60
45,"Varón",12,"Austria",30,5,40
80,"Mujer",12,"Austria",60,5,60
41,"Mujer",9,"Austria",5,5,120
46,"Varón",13,"Austria",15,5,90
72,"Varón",20,"Austria",150,5,30
25,"Varón",12,"Austria",15,5,240
79,"Mujer",13,"Austria",90,4,60
34,"Varón",12,"Austria",60,5,140
69,"Mujer",9,"Austria",10,5,30
49,"Varón",15,"Austria",15,5,120
49,"Varón",16,"Austria",120,5,240
83,"Mujer",14,"Austria",30,5,90
42,"Mujer",12,"Austria",10,5,60
30,"Varón",17,"Austria",30,5,720
55,"Varón",9,"Austria",30,4,45
37,"Mujer",12,"Austria",30,5,60
53,"Mujer",19,"Austria",60,5,120
64,"Varón",14,"Austria",15,5,130
38,"Varón",13,"Austria",45,5,90
71,"Mujer",11,"Austria",45,5,30
44,"Mujer",14,"Austria",150,5,540
56,"Mujer",11,"Austria",45,4,180
66,"Varón",12,"Austria",90,4,120
58,"Varón",20,"Austria",135,5,270
41,"Varón",11,"Austria",10,5,75
62,"Varón",12,"Austria",60,5,180
42,"Mujer",16,"Austria",40,5,180
54,"Mujer",11,"Austria",5,5,300
66,"Varón",12,"Austria",90,5,120
65,"Mujer",11,"Austria",30,5,60
43,"Mujer",12,"Austria",15,5,105
30,"Mujer",17,"Austria",5,5,180
15,"Mujer",9,"Austria",0,5,180
72,"Varón",13,"Austria",30,5,150
32,"Varón",11,"Austria",20,5,180
57,"Mujer",15,"Austria",5,5,60
59,"Mujer",9,"Austria",10,5,210
29,"Mujer",14,"Austria",60,5,720
21,"Mujer",13,"Austria",0,5,600
43,"Mujer",17,"Austria",60,5,90
28,"Mujer",14,"Austria",10,5,60
58,"Mujer",12,"Austria",30,4,10
50,"Mujer",12,"Austria",5,5,300
57,"Mujer",16,"Austria",120,5,240
83,"Varón",13,"Austria",240,5,240
56,"Mujer",12,"Austria",20,5,240
24,"Varón",18,"Austria",40,5,330
82,"Mujer",14,"Austria",90,5,30
38,"Varón",14,"Austria",0,5,60
33,"Mujer",12,"Austria",20,5,90
65,"Mujer",13,"Austria",10,5,150
29,"Mujer",13,"Austria",15,5,180
35,"Mujer",18,"Austria",120,5,60
49,"Varón",13,"Austria",30,5,150
79,"Mujer",11,"Austria",30,4,15
52,"Varón",14,"Austria",30,4,60
44,"Varón",11,"Austria",45,5,240
68,"Varón",13,"Austria",60,4,20
47,"Varón",12,"Austria",15,5,360
80,"Mujer",19,"Austria",60,5,120
46,"Mujer",15,"Austria",45,5,180
58,"Varón",12,"Austria",45,5,210
66,"Mujer",19,"Austria",60,5,60
55,"Mujer",12,"Austria",30,5,210
58,"Mujer",14,"Austria",30,5,30
73,"Varón",19,"Austria",30,5,90
18,"Mujer",12,"Austria",5,5,240
43,"Varón",19,"Austria",120,5,180
61,"Varón",13,"Austria",30,5,60
30,"Mujer",23,"Austria",60,5,360
52,"Varón",17,"Austria",45,5,210
56,"Mujer",12,"Austria",20,5,60
78,"Varón",14,"Austria",20,5,60
57,"Mujer",20,"Austria",195,5,720
28,"Mujer",20,"Austria",0,5,90
42,"Mujer",12,"Austria",60,5,300
41,"Mujer",12,"Austria",15,5,120
58,"Varón",12,"Austria",45,5,0
44,"Varón",12,"Austria",0,5,120
48,"Mujer",12,"Austria",15,5,180
24,"Varón",16,"Austria",150,5,270
42,"Varón",19,"Austria",60,5,120
54,"Mujer",11,"Austria",15,5,120
49,"Varón",11,"Austria",45,5,240
51,"Mujer",15,"Austria",15,5,60
59,"Mujer",13,"Austria",20,5,180
15,"Mujer",9,"Austria",5,5,150
32,"Mujer",16,"Austria",5,5,60
37,"Varón",13,"Austria",20,5,240
63,"Mujer",12,"Austria",30,4,60
83,"Mujer",15,"Austria",120,4,60
73,"Mujer",15,"Austria",120,4,60
74,"Mujer",10,"Austria",45,4,30
52,"Mujer",12,"Austria",60,5,120
45,"Mujer",12,"Austria",10,5,90
30,"Varón",15,"Austria",10,5,480
46,"Varón",11,"Austria",45,5,150
51,"Mujer",12,"Austria",40,5,120
66,"Mujer",13,"Austria",60,5,60
34,"Mujer",13,"Austria",20,5,270
61,"Mujer",12,"Austria",0,4,30
63,"Varón",12,"Austria",20,4,300
62,"Mujer",15,"Austria",75,5,210
58,"Mujer",14,"Austria",60,5,60
52,"Mujer",12,"Austria",90,5,540
30,"Mujer",21,"Austria",20,5,420
51,"Mujer",12,"Austria",30,5,120
71,"Varón",15,"Austria",60,5,240
60,"Mujer",11,"Austria",10,5,120
63,"Varón",14,"Austria",60,5,120
55,"Varón",11,"Austria",60,5,120
41,"Mujer",11,"Austria",20,5,240
15,"Varón",9,"Austria",0,5,120
44,"Mujer",15,"Austria",240,5,120
63,"Varón",13,"Austria",120,5,30
64,"Mujer",15,"Austria",240,5,240
33,"Mujer",17,"Austria",15,5,60
75,"Mujer",12,"Austria",90,5,150
27,"Varón",9,"Austria",5,5,540
61,"Varón",16,"Austria",60,5,0
85,"Mujer",15,"Austria",90,5,30
48,"Varón",14,"Austria",30,5,120
46,"Varón",12,"Austria",120,5,120
37,"Varón",13,"Austria",60,5,300
45,"Mujer",18,"Austria",45,5,165
48,"Varón",18,"Austria",40,5,240
47,"Varón",19,"Austria",30,5,240
56,"Mujer",12,"Austria",30,5,540
42,"Mujer",18,"Austria",30,5,270
56,"Varón",16,"Austria",120,5,60
48,"Mujer",12,"Austria",30,5,75
63,"Varón",12,"Austria",30,5,300
74,"Varón",13,"Austria",135,5,165
61,"Mujer",12,"Austria",20,5,120
59,"Mujer",14,"Austria",30,5,45
36,"Varón",11,"Austria",45,5,210
73,"Varón",11,"Austria",60,5,30
40,"Varón",16,"Austria",60,5,240
43,"Varón",12,"Austria",40,5,30
56,"Varón",18,"Austria",120,5,120
52,"Mujer",12,"Austria",10,5,30
43,"Varón",12,"Austria",30,5,90
47,"Varón",12,"Austria",75,5,120
59,"Mujer",14,"Austria",30,4,10
73,"Varón",13,"Austria",60,5,60
69,"Mujer",12,"Austria",30,5,180
54,"Varón",16,"Austria",40,5,90
53,"Varón",10,"Austria",15,5,240
24,"Varón",9,"Austria",0,5,240
65,"Mujer",12,"Austria",60,5,60
46,"Varón",12,"Austria",30,5,60
23,"Varón",12,"Austria",20,5,450
55,"Varón",12,"Austria",60,5,120
36,"Varón",9,"Austria",10,4,120
30,"Varón",19,"Austria",60,5,240
65,"Varón",15,"Austria",60,5,80
24,"Varón",9,"Austria",120,5,300
67,"Varón",13,"Austria",60,5,180
65,"Varón",17,"Austria",30,5,45
65,"Varón",11,"Austria",30,5,150
39,"Varón",13,"Austria",45,5,120
62,"Varón",12,"Austria",60,5,120
59,"Varón",12,"Austria",60,4,30
24,"Mujer",18,"Austria",45,5,330
36,"Varón",12,"Austria",10,5,60
59,"Mujer",16,"Austria",120,5,120
74,"Varón",14,"Austria",180,5,240
70,"Mujer",9,"Austria",5,5,60
42,"Varón",12,"Austria",5,5,120
43,"Mujer",9,"Austria",30,4,180
54,"Mujer",12,"Austria",15,4,90
52,"Mujer",12,"Austria",20,5,120
68,"Mujer",12,"Austria",30,5,120
73,"Mujer",13,"Austria",30,4,45
45,"Varón",14,"Austria",45,5,165
27,"Varón",12,"Austria",30,5,180
74,"Mujer",11,"Austria",60,4,60
59,"Mujer",12,"Austria",15,5,60
52,"Mujer",14,"Austria",60,5,660
90,"Varón",18,"Austria",60,5,180
69,"Varón",13,"Austria",150,5,90
67,"Mujer",18,"Austria",30,5,120
50,"Mujer",15,"Austria",65,5,510
49,"Varón",23,"Austria",15,5,420
59,"Mujer",14,"Austria",30,5,60
29,"Varón",10,"Austria",0,5,540
29,"Mujer",12,"Austria",30,5,120
56,"Varón",11,"Austria",60,5,60
68,"Mujer",8,"Austria",15,5,60
64,"Varón",25,"Austria",30,5,120
16,"Varón",9,"Austria",10,5,180
61,"Varón",14,"Austria",90,5,180
68,"Mujer",12,"Austria",0,5,15
68,"Mujer",18,"Austria",30,5,180
34,"Mujer",12,"Austria",5,5,180
69,"Varón",11,"Austria",90,5,120
73,"Varón",11,"Austria",150,5,60
38,"Mujer",16,"Austria",5,5,120
56,"Varón",13,"Austria",25,5,180
46,"Mujer",8,"Austria",15,5,120
74,"Mujer",11,"Austria",60,4,60
53,"Varón",11,"Austria",30,5,120
68,"Mujer",12,"Austria",60,5,60
47,"Mujer",11,"Austria",60,5,180
42,"Varón",13,"Austria",45,5,60
57,"Varón",11,"Austria",20,4,300
29,"Mujer",10,"Austria",30,5,180
68,"Varón",12,"Austria",30,5,120
69,"Mujer",16,"Austria",20,5,30
55,"Mujer",11,"Austria",15,5,90
73,"Varón",12,"Austria",60,5,240
27,"Varón",13,"Austria",0,5,180
41,"Mujer",11,"Austria",20,5,180
38,"Mujer",17,"Austria",30,5,120
56,"Varón",14,"Austria",15,5,60
64,"Varón",12,"Austria",20,4,60
27,"Mujer",12,"Austria",15,5,240
53,"Varón",14,"Austria",60,4,120
26,"Mujer",9,"Austria",20,5,330
36,"Mujer",12,"Austria",15,5,240
67,"Varón",20,"Austria",30,5,60
69,"Mujer",17,"Austria",120,5,120
40,"Varón",15,"Austria",5,5,540
43,"Mujer",12,"Austria",45,5,60
67,"Varón",13,"Austria",60,5,120
43,"Varón",16,"Austria",60,5,120
53,"Mujer",15,"Austria",135,5,285
32,"Mujer",11,"Austria",10,5,180
59,"Mujer",17,"Austria",120,5,180
52,"Mujer",9,"Austria",30,5,60
58,"Mujer",14,"Austria",30,5,120
68,"Mujer",9,"Austria",30,5,30
74,"Mujer",10,"Austria",60,5,135
72,"Mujer",16,"Austria",120,5,60
67,"Mujer",12,"Austria",10,5,150
41,"Mujer",16,"Austria",10,5,60
42,"Mujer",12,"Austria",15,5,210
83,"Mujer",12,"Austria",20,4,90
56,"Varón",17,"Austria",180,5,0
30,"Varón",13,"Austria",15,5,30
42,"Mujer",20,"Austria",10,5,120
52,"Varón",12,"Austria",30,5,150
26,"Varón",12,"Austria",20,5,270
64,"Mujer",12,"Austria",15,5,150
43,"Mujer",13,"Austria",5,5,720
33,"Mujer",12,"Austria",15,5,120
72,"Varón",12,"Austria",30,4,15
30,"Varón",9,"Austria",20,5,180
26,"Mujer",19,"Austria",25,5,120
63,"Varón",16,"Austria",120,5,180
49,"Mujer",13,"Austria",45,5,180
64,"Varón",14,"Austria",120,4,60
49,"Mujer",11,"Austria",120,5,180
35,"Mujer",12,"Austria",10,5,300
50,"Varón",13,"Austria",60,5,360
82,"Mujer",15,"Austria",120,5,45
39,"Varón",12,"Austria",0,5,180
57,"Mujer",14,"Austria",45,4,90
55,"Mujer",15,"Austria",0,5,120
68,"Varón",12,"Austria",120,5,120
74,"Varón",11,"Austria",30,5,25
46,"Varón",9,"Austria",90,5,600
51,"Varón",16,"Austria",45,4,120
33,"Mujer",23,"Austria",60,5,540
32,"Mujer",12,"Austria",60,5,150
44,"Mujer",12,"Austria",30,5,60
19,"Varón",9,"Austria",30,5,300
42,"Mujer",12,"Austria",15,5,90
55,"Varón",12,"Austria",5,5,120
61,"Varón",13,"Austria",30,5,30
64,"Mujer",12,"Austria",150,5,210
73,"Varón",12,"Austria",45,4,60
75,"Mujer",12,"Austria",20,4,60
73,"Varón",14,"Austria",120,5,90
38,"Varón",13,"Austria",90,5,300
80,"Varón",15,"Austria",45,5,120
55,"Mujer",14,"Austria",15,5,540
58,"Varón",12,"Austria",5,5,120
52,"Mujer",12,"Austria",0,5,90
